"Cost","Gamma","Degree","Accuracy","AUC"
0.0625,0.25,4,0.623076923076923,0.512496094970322
0.00390625,0.5,4,0.623076923076923,0.512496094970322
0.000244140625,1,4,0.623076923076923,0.512496094970322
64,0.015625,5,0.75,0.512574195563886
2,0.03125,5,0.75,0.512574195563886
4,0.03125,5,0.75,0.512574195563886
8,0.03125,5,0.75,0.512574195563886
0.0625,0.0625,5,0.75,0.512574195563886
0.125,0.0625,5,0.75,0.512574195563886
0.25,0.0625,5,0.75,0.512574195563886
0.001953125,0.125,5,0.75,0.512574195563886
0.00390625,0.125,5,0.75,0.512574195563886
0.0078125,0.125,5,0.75,0.512574195563886
6.103515625e-05,0.25,5,0.75,0.512574195563886
0.0001220703125,0.25,5,0.75,0.512574195563886
0.000244140625,0.25,5,0.75,0.512574195563886
64,0.03125,4,0.630769230769231,0.512652296157451
4,0.0625,4,0.630769230769231,0.512652296157451
0.25,0.125,4,0.630769230769231,0.512652296157451
0.015625,0.25,4,0.630769230769231,0.512652296157451
0.0009765625,0.5,4,0.630769230769231,0.512652296157451
6.103515625e-05,1,4,0.630769230769231,0.512652296157451
64,0.03125,5,0.7,0.514058106841612
2,0.0625,5,0.7,0.514058106841612
0.0625,0.125,5,0.7,0.514058106841612
0.001953125,0.25,5,0.7,0.514058106841612
6.103515625e-05,0.5,5,0.7,0.514058106841612
32,0.03125,5,0.730769230769231,0.514682911590128
1,0.0625,5,0.730769230769231,0.514682911590128
0.03125,0.125,5,0.730769230769231,0.514682911590128
0.0009765625,0.25,5,0.730769230769231,0.514682911590128
3.0517578125e-05,0.5,5,0.730769230769231,0.514682911590128
16,0.015625,3,0.742307692307692,0.517416432364886
2,0.03125,3,0.742307692307692,0.517416432364886
0.25,0.0625,3,0.742307692307692,0.517416432364886
0.03125,0.125,3,0.742307692307692,0.517416432364886
0.00390625,0.25,3,0.742307692307692,0.517416432364886
0.00048828125,0.5,3,0.742307692307692,0.517416432364886
6.103515625e-05,1,3,0.742307692307692,0.517416432364886
8,0.03125,4,0.730769230769231,0.519681349578257
0.5,0.0625,4,0.730769230769231,0.519681349578257
0.03125,0.125,4,0.730769230769231,0.519681349578257
0.001953125,0.25,4,0.730769230769231,0.519681349578257
0.0001220703125,0.5,4,0.730769230769231,0.519681349578257
32,0.015625,3,0.734615384615385,0.522258669165886
4,0.03125,3,0.734615384615385,0.522258669165886
0.5,0.0625,3,0.734615384615385,0.522258669165886
0.0625,0.125,3,0.734615384615385,0.522258669165886
0.0078125,0.25,3,0.734615384615385,0.522258669165886
0.0009765625,0.5,3,0.734615384615385,0.522258669165886
0.0001220703125,1,3,0.734615384615385,0.522258669165886
64,0.0078125,2,0.684615384615385,0.523742580443611
16,0.015625,2,0.684615384615385,0.523742580443611
4,0.03125,2,0.684615384615385,0.523742580443611
1,0.0625,2,0.684615384615385,0.523742580443611
0.25,0.125,2,0.684615384615385,0.523742580443611
0.0625,0.25,2,0.684615384615385,0.523742580443611
0.015625,0.5,2,0.684615384615385,0.523742580443611
0.00390625,1,2,0.684615384615385,0.523742580443611
0.0009765625,2,2,0.684615384615385,0.523742580443611
0.000244140625,4,2,0.684615384615385,0.523742580443611
6.103515625e-05,8,2,0.684615384615385,0.523742580443611
32,0.0078125,2,0.719230769230769,0.526944704779756
8,0.015625,2,0.719230769230769,0.526944704779756
2,0.03125,2,0.719230769230769,0.526944704779756
0.5,0.0625,2,0.719230769230769,0.526944704779756
0.125,0.125,2,0.719230769230769,0.526944704779756
0.03125,0.25,2,0.719230769230769,0.526944704779756
0.0078125,0.5,2,0.719230769230769,0.526944704779756
0.001953125,1,2,0.719230769230769,0.526944704779756
0.00048828125,2,2,0.719230769230769,0.526944704779756
0.0001220703125,4,2,0.719230769230769,0.526944704779756
3.0517578125e-05,8,2,0.719230769230769,0.526944704779756
4,0.0625,5,0.688461538461538,0.541315213995626
0.125,0.125,5,0.688461538461538,0.541315213995626
0.00390625,0.25,5,0.688461538461538,0.541315213995626
0.0001220703125,0.5,5,0.688461538461538,0.541315213995626
64,0.00048828125,1,0.742307692307692,0.542408622305529
32,0.0009765625,1,0.742307692307692,0.542408622305529
16,0.001953125,1,0.742307692307692,0.542408622305529
8,0.00390625,1,0.742307692307692,0.542408622305529
4,0.0078125,1,0.742307692307692,0.542408622305529
2,0.015625,1,0.742307692307692,0.542408622305529
1,0.03125,1,0.742307692307692,0.542408622305529
0.5,0.0625,1,0.742307692307692,0.542408622305529
0.25,0.125,1,0.742307692307692,0.542408622305529
0.125,0.25,1,0.742307692307692,0.542408622305529
0.0625,0.5,1,0.742307692307692,0.542408622305529
0.03125,1,1,0.742307692307692,0.542408622305529
0.015625,2,1,0.742307692307692,0.542408622305529
0.0078125,4,1,0.742307692307692,0.542408622305529
0.00390625,8,1,0.742307692307692,0.542408622305529
16,0.03125,3,0.680769230769231,0.551155888784755
2,0.0625,3,0.680769230769231,0.551155888784755
0.25,0.125,3,0.680769230769231,0.551155888784755
0.03125,0.25,3,0.680769230769231,0.551155888784755
0.00390625,0.5,3,0.680769230769231,0.551155888784755
0.00048828125,1,3,0.680769230769231,0.551155888784755
6.103515625e-05,2,3,0.680769230769231,0.551155888784755
16,0.0625,5,0.692307692307692,0.553889409559513
0.5,0.125,5,0.692307692307692,0.553889409559513
0.015625,0.25,5,0.692307692307692,0.553889409559513
0.00048828125,0.5,5,0.692307692307692,0.553889409559513
64,1,1,0.65,0.555529522024367
32,2,1,0.65,0.555529522024367
16,4,1,0.65,0.555529522024367
8,8,1,0.65,0.555529522024367
8,0.125,5,0.692307692307692,0.558887847547641
16,0.125,5,0.692307692307692,0.558887847547641
32,0.125,5,0.692307692307692,0.558887847547641
64,0.125,5,0.692307692307692,0.558887847547641
0.25,0.25,5,0.692307692307692,0.558887847547641
0.5,0.25,5,0.692307692307692,0.558887847547641
1,0.25,5,0.692307692307692,0.558887847547641
2,0.25,5,0.692307692307692,0.558887847547641
4,0.25,5,0.692307692307692,0.558887847547641
8,0.25,5,0.692307692307692,0.558887847547641
16,0.25,5,0.692307692307692,0.558887847547641
32,0.25,5,0.692307692307692,0.558887847547641
64,0.25,5,0.692307692307692,0.558887847547641
0.0078125,0.5,5,0.692307692307692,0.558887847547641
0.015625,0.5,5,0.692307692307692,0.558887847547641
0.03125,0.5,5,0.692307692307692,0.558887847547641
0.0625,0.5,5,0.692307692307692,0.558887847547641
0.125,0.5,5,0.692307692307692,0.558887847547641
0.25,0.5,5,0.692307692307692,0.558887847547641
0.5,0.5,5,0.692307692307692,0.558887847547641
1,0.5,5,0.692307692307692,0.558887847547641
2,0.5,5,0.692307692307692,0.558887847547641
4,0.5,5,0.692307692307692,0.558887847547641
8,0.5,5,0.692307692307692,0.558887847547641
16,0.5,5,0.692307692307692,0.558887847547641
32,0.5,5,0.692307692307692,0.558887847547641
64,0.5,5,0.692307692307692,0.558887847547641
0.000244140625,1,5,0.692307692307692,0.558887847547641
0.00048828125,1,5,0.692307692307692,0.558887847547641
0.0009765625,1,5,0.692307692307692,0.558887847547641
0.001953125,1,5,0.692307692307692,0.558887847547641
0.00390625,1,5,0.692307692307692,0.558887847547641
0.0078125,1,5,0.692307692307692,0.558887847547641
0.015625,1,5,0.692307692307692,0.558887847547641
0.03125,1,5,0.692307692307692,0.558887847547641
0.0625,1,5,0.692307692307692,0.558887847547641
0.125,1,5,0.692307692307692,0.558887847547641
0.25,1,5,0.692307692307692,0.558887847547641
0.5,1,5,0.692307692307692,0.558887847547641
1,1,5,0.692307692307692,0.558887847547641
2,1,5,0.692307692307692,0.558887847547641
4,1,5,0.692307692307692,0.558887847547641
8,1,5,0.692307692307692,0.558887847547641
16,1,5,0.692307692307692,0.558887847547641
32,1,5,0.692307692307692,0.558887847547641
64,1,5,0.692307692307692,0.558887847547641
3.0517578125e-05,2,5,0.692307692307692,0.558887847547641
6.103515625e-05,2,5,0.692307692307692,0.558887847547641
0.0001220703125,2,5,0.692307692307692,0.558887847547641
0.000244140625,2,5,0.692307692307692,0.558887847547641
0.00048828125,2,5,0.692307692307692,0.558887847547641
0.0009765625,2,5,0.692307692307692,0.558887847547641
0.001953125,2,5,0.692307692307692,0.558887847547641
0.00390625,2,5,0.692307692307692,0.558887847547641
0.0078125,2,5,0.692307692307692,0.558887847547641
0.015625,2,5,0.692307692307692,0.558887847547641
0.03125,2,5,0.692307692307692,0.558887847547641
0.0625,2,5,0.692307692307692,0.558887847547641
0.125,2,5,0.692307692307692,0.558887847547641
0.25,2,5,0.692307692307692,0.558887847547641
0.5,2,5,0.692307692307692,0.558887847547641
1,2,5,0.692307692307692,0.558887847547641
2,2,5,0.692307692307692,0.558887847547641
4,2,5,0.692307692307692,0.558887847547641
8,2,5,0.692307692307692,0.558887847547641
16,2,5,0.692307692307692,0.558887847547641
32,2,5,0.692307692307692,0.558887847547641
64,2,5,0.692307692307692,0.558887847547641
3.0517578125e-05,4,5,0.692307692307692,0.558887847547641
6.103515625e-05,4,5,0.692307692307692,0.558887847547641
0.0001220703125,4,5,0.692307692307692,0.558887847547641
0.000244140625,4,5,0.692307692307692,0.558887847547641
0.00048828125,4,5,0.692307692307692,0.558887847547641
0.0009765625,4,5,0.692307692307692,0.558887847547641
0.001953125,4,5,0.692307692307692,0.558887847547641
0.00390625,4,5,0.692307692307692,0.558887847547641
0.0078125,4,5,0.692307692307692,0.558887847547641
0.015625,4,5,0.692307692307692,0.558887847547641
0.03125,4,5,0.692307692307692,0.558887847547641
0.0625,4,5,0.692307692307692,0.558887847547641
0.125,4,5,0.692307692307692,0.558887847547641
0.25,4,5,0.692307692307692,0.558887847547641
0.5,4,5,0.692307692307692,0.558887847547641
1,4,5,0.692307692307692,0.558887847547641
2,4,5,0.692307692307692,0.558887847547641
4,4,5,0.692307692307692,0.558887847547641
8,4,5,0.692307692307692,0.558887847547641
16,4,5,0.692307692307692,0.558887847547641
32,4,5,0.692307692307692,0.558887847547641
64,4,5,0.692307692307692,0.558887847547641
3.0517578125e-05,8,5,0.692307692307692,0.558887847547641
6.103515625e-05,8,5,0.692307692307692,0.558887847547641
0.0001220703125,8,5,0.692307692307692,0.558887847547641
0.000244140625,8,5,0.692307692307692,0.558887847547641
0.00048828125,8,5,0.692307692307692,0.558887847547641
0.0009765625,8,5,0.692307692307692,0.558887847547641
0.001953125,8,5,0.692307692307692,0.558887847547641
0.00390625,8,5,0.692307692307692,0.558887847547641
0.0078125,8,5,0.692307692307692,0.558887847547641
0.015625,8,5,0.692307692307692,0.558887847547641
0.03125,8,5,0.692307692307692,0.558887847547641
0.0625,8,5,0.692307692307692,0.558887847547641
0.125,8,5,0.692307692307692,0.558887847547641
0.25,8,5,0.692307692307692,0.558887847547641
0.5,8,5,0.692307692307692,0.558887847547641
1,8,5,0.692307692307692,0.558887847547641
2,8,5,0.692307692307692,0.558887847547641
4,8,5,0.692307692307692,0.558887847547641
8,8,5,0.692307692307692,0.558887847547641
16,8,5,0.692307692307692,0.558887847547641
32,8,5,0.692307692307692,0.558887847547641
64,8,5,0.692307692307692,0.558887847547641
64,0.5,1,0.657692307692308,0.560684161199625
32,1,1,0.657692307692308,0.560684161199625
16,2,1,0.657692307692308,0.560684161199625
8,4,1,0.657692307692308,0.560684161199625
4,8,1,0.657692307692308,0.560684161199625
64,0.0625,5,0.680769230769231,0.561152764761012
2,0.125,5,0.680769230769231,0.561152764761012
0.0625,0.25,5,0.680769230769231,0.561152764761012
0.001953125,0.5,5,0.680769230769231,0.561152764761012
6.103515625e-05,1,5,0.680769230769231,0.561152764761012
4,0.125,5,0.688461538461538,0.561308965948141
0.125,0.25,5,0.688461538461538,0.561308965948141
0.00390625,0.5,5,0.688461538461538,0.561308965948141
0.0001220703125,1,5,0.688461538461538,0.561308965948141
64,0.015625,3,0.734615384615385,0.562246173070915
8,0.03125,3,0.734615384615385,0.562246173070915
1,0.0625,3,0.734615384615385,0.562246173070915
0.125,0.125,3,0.734615384615385,0.562246173070915
0.015625,0.25,3,0.734615384615385,0.562246173070915
0.001953125,0.5,3,0.734615384615385,0.562246173070915
0.000244140625,1,3,0.734615384615385,0.562246173070915
3.0517578125e-05,2,3,0.734615384615385,0.562246173070915
64,2,1,0.646153846153846,0.562949078412996
32,4,1,0.646153846153846,0.562949078412996
16,8,1,0.646153846153846,0.562949078412996
64,0.0009765625,1,0.730769230769231,0.564667291471415
32,0.001953125,1,0.730769230769231,0.564667291471415
16,0.00390625,1,0.730769230769231,0.564667291471415
8,0.0078125,1,0.730769230769231,0.564667291471415
4,0.015625,1,0.730769230769231,0.564667291471415
2,0.03125,1,0.730769230769231,0.564667291471415
1,0.0625,1,0.730769230769231,0.564667291471415
0.5,0.125,1,0.730769230769231,0.564667291471415
0.25,0.25,1,0.730769230769231,0.564667291471415
0.125,0.5,1,0.730769230769231,0.564667291471415
0.0625,1,1,0.730769230769231,0.564667291471415
0.03125,2,1,0.730769230769231,0.564667291471415
0.015625,4,1,0.730769230769231,0.564667291471415
0.0078125,8,1,0.730769230769231,0.564667291471415
64,0.0625,1,0.661538461538462,0.568259918775383
32,0.125,1,0.661538461538462,0.568259918775383
16,0.25,1,0.661538461538462,0.568259918775383
64,0.25,1,0.661538461538462,0.568259918775383
8,0.5,1,0.661538461538462,0.568259918775383
32,0.5,1,0.661538461538462,0.568259918775383
4,1,1,0.661538461538462,0.568259918775383
16,1,1,0.661538461538462,0.568259918775383
2,2,1,0.661538461538462,0.568259918775383
8,2,1,0.661538461538462,0.568259918775383
1,4,1,0.661538461538462,0.568259918775383
4,4,1,0.661538461538462,0.568259918775383
0.5,8,1,0.661538461538462,0.568259918775383
2,8,1,0.661538461538462,0.568259918775383
64,8,1,0.657692307692308,0.570681037175883
64,0.001953125,1,0.703846153846154,0.571618244298657
32,0.00390625,1,0.703846153846154,0.571618244298657
16,0.0078125,1,0.703846153846154,0.571618244298657
8,0.015625,1,0.703846153846154,0.571618244298657
4,0.03125,1,0.703846153846154,0.571618244298657
2,0.0625,1,0.703846153846154,0.571618244298657
1,0.125,1,0.703846153846154,0.571618244298657
0.5,0.25,1,0.703846153846154,0.571618244298657
0.25,0.5,1,0.703846153846154,0.571618244298657
0.125,1,1,0.703846153846154,0.571618244298657
0.0625,2,1,0.703846153846154,0.571618244298657
0.03125,4,1,0.703846153846154,0.571618244298657
0.015625,8,1,0.703846153846154,0.571618244298657
32,0.03125,3,0.661538461538462,0.573258356763511
4,0.0625,3,0.661538461538462,0.573258356763511
0.5,0.125,3,0.661538461538462,0.573258356763511
0.0625,0.25,3,0.661538461538462,0.573258356763511
0.0078125,0.5,3,0.661538461538462,0.573258356763511
0.0009765625,1,3,0.661538461538462,0.573258356763511
0.0001220703125,2,3,0.661538461538462,0.573258356763511
64,0.03125,1,0.669230769230769,0.57341455795064
32,0.0625,1,0.669230769230769,0.57341455795064
16,0.125,1,0.669230769230769,0.57341455795064
64,0.125,1,0.669230769230769,0.57341455795064
8,0.25,1,0.669230769230769,0.57341455795064
32,0.25,1,0.669230769230769,0.57341455795064
4,0.5,1,0.669230769230769,0.57341455795064
16,0.5,1,0.669230769230769,0.57341455795064
2,1,1,0.669230769230769,0.57341455795064
8,1,1,0.669230769230769,0.57341455795064
1,2,1,0.669230769230769,0.57341455795064
4,2,1,0.669230769230769,0.57341455795064
0.5,4,1,0.669230769230769,0.57341455795064
2,4,1,0.669230769230769,0.57341455795064
0.25,8,1,0.669230769230769,0.57341455795064
1,8,1,0.669230769230769,0.57341455795064
32,0.0625,5,0.707692307692308,0.574195563886286
1,0.125,5,0.707692307692308,0.574195563886286
0.03125,0.25,5,0.707692307692308,0.574195563886286
0.0009765625,0.5,5,0.707692307692308,0.574195563886286
3.0517578125e-05,1,5,0.707692307692308,0.574195563886286
64,4,1,0.657692307692308,0.575679475164011
32,8,1,0.657692307692308,0.575679475164011
8,0.0625,5,0.696153846153846,0.576460481099656
0.25,0.125,5,0.696153846153846,0.576460481099656
0.0078125,0.25,5,0.696153846153846,0.576460481099656
0.000244140625,0.5,5,0.696153846153846,0.576460481099656
32,0.0625,3,0.646153846153846,0.577944392377382
64,0.0625,3,0.646153846153846,0.577944392377382
4,0.125,3,0.646153846153846,0.577944392377382
8,0.125,3,0.646153846153846,0.577944392377382
16,0.125,3,0.646153846153846,0.577944392377382
32,0.125,3,0.646153846153846,0.577944392377382
64,0.125,3,0.646153846153846,0.577944392377382
0.5,0.25,3,0.646153846153846,0.577944392377382
1,0.25,3,0.646153846153846,0.577944392377382
2,0.25,3,0.646153846153846,0.577944392377382
4,0.25,3,0.646153846153846,0.577944392377382
8,0.25,3,0.646153846153846,0.577944392377382
16,0.25,3,0.646153846153846,0.577944392377382
32,0.25,3,0.646153846153846,0.577944392377382
64,0.25,3,0.646153846153846,0.577944392377382
0.0625,0.5,3,0.646153846153846,0.577944392377382
0.125,0.5,3,0.646153846153846,0.577944392377382
0.25,0.5,3,0.646153846153846,0.577944392377382
0.5,0.5,3,0.646153846153846,0.577944392377382
1,0.5,3,0.646153846153846,0.577944392377382
2,0.5,3,0.646153846153846,0.577944392377382
4,0.5,3,0.646153846153846,0.577944392377382
8,0.5,3,0.646153846153846,0.577944392377382
16,0.5,3,0.646153846153846,0.577944392377382
32,0.5,3,0.646153846153846,0.577944392377382
64,0.5,3,0.646153846153846,0.577944392377382
0.0078125,1,3,0.646153846153846,0.577944392377382
0.015625,1,3,0.646153846153846,0.577944392377382
0.03125,1,3,0.646153846153846,0.577944392377382
0.0625,1,3,0.646153846153846,0.577944392377382
0.125,1,3,0.646153846153846,0.577944392377382
0.25,1,3,0.646153846153846,0.577944392377382
0.5,1,3,0.646153846153846,0.577944392377382
1,1,3,0.646153846153846,0.577944392377382
2,1,3,0.646153846153846,0.577944392377382
4,1,3,0.646153846153846,0.577944392377382
8,1,3,0.646153846153846,0.577944392377382
16,1,3,0.646153846153846,0.577944392377382
32,1,3,0.646153846153846,0.577944392377382
64,1,3,0.646153846153846,0.577944392377382
0.0009765625,2,3,0.646153846153846,0.577944392377382
0.001953125,2,3,0.646153846153846,0.577944392377382
0.00390625,2,3,0.646153846153846,0.577944392377382
0.0078125,2,3,0.646153846153846,0.577944392377382
0.015625,2,3,0.646153846153846,0.577944392377382
0.03125,2,3,0.646153846153846,0.577944392377382
0.0625,2,3,0.646153846153846,0.577944392377382
0.125,2,3,0.646153846153846,0.577944392377382
0.25,2,3,0.646153846153846,0.577944392377382
0.5,2,3,0.646153846153846,0.577944392377382
1,2,3,0.646153846153846,0.577944392377382
2,2,3,0.646153846153846,0.577944392377382
4,2,3,0.646153846153846,0.577944392377382
8,2,3,0.646153846153846,0.577944392377382
16,2,3,0.646153846153846,0.577944392377382
32,2,3,0.646153846153846,0.577944392377382
64,2,3,0.646153846153846,0.577944392377382
0.0001220703125,4,3,0.646153846153846,0.577944392377382
0.000244140625,4,3,0.646153846153846,0.577944392377382
0.00048828125,4,3,0.646153846153846,0.577944392377382
0.0009765625,4,3,0.646153846153846,0.577944392377382
0.001953125,4,3,0.646153846153846,0.577944392377382
0.00390625,4,3,0.646153846153846,0.577944392377382
0.0078125,4,3,0.646153846153846,0.577944392377382
0.015625,4,3,0.646153846153846,0.577944392377382
0.03125,4,3,0.646153846153846,0.577944392377382
0.0625,4,3,0.646153846153846,0.577944392377382
0.125,4,3,0.646153846153846,0.577944392377382
0.25,4,3,0.646153846153846,0.577944392377382
0.5,4,3,0.646153846153846,0.577944392377382
1,4,3,0.646153846153846,0.577944392377382
2,4,3,0.646153846153846,0.577944392377382
4,4,3,0.646153846153846,0.577944392377382
8,4,3,0.646153846153846,0.577944392377382
16,4,3,0.646153846153846,0.577944392377382
32,4,3,0.646153846153846,0.577944392377382
64,4,3,0.646153846153846,0.577944392377382
3.0517578125e-05,8,3,0.646153846153846,0.577944392377382
6.103515625e-05,8,3,0.646153846153846,0.577944392377382
0.0001220703125,8,3,0.646153846153846,0.577944392377382
0.000244140625,8,3,0.646153846153846,0.577944392377382
0.00048828125,8,3,0.646153846153846,0.577944392377382
0.0009765625,8,3,0.646153846153846,0.577944392377382
0.001953125,8,3,0.646153846153846,0.577944392377382
0.00390625,8,3,0.646153846153846,0.577944392377382
0.0078125,8,3,0.646153846153846,0.577944392377382
0.015625,8,3,0.646153846153846,0.577944392377382
0.03125,8,3,0.646153846153846,0.577944392377382
0.0625,8,3,0.646153846153846,0.577944392377382
0.125,8,3,0.646153846153846,0.577944392377382
0.25,8,3,0.646153846153846,0.577944392377382
0.5,8,3,0.646153846153846,0.577944392377382
1,8,3,0.646153846153846,0.577944392377382
2,8,3,0.646153846153846,0.577944392377382
4,8,3,0.646153846153846,0.577944392377382
8,8,3,0.646153846153846,0.577944392377382
16,8,3,0.646153846153846,0.577944392377382
32,8,3,0.646153846153846,0.577944392377382
64,8,3,0.646153846153846,0.577944392377382
64,0.00390625,1,0.688461538461538,0.581302717900656
32,0.0078125,1,0.688461538461538,0.581302717900656
64,0.0078125,1,0.688461538461538,0.581302717900656
16,0.015625,1,0.688461538461538,0.581302717900656
32,0.015625,1,0.688461538461538,0.581302717900656
8,0.03125,1,0.688461538461538,0.581302717900656
16,0.03125,1,0.688461538461538,0.581302717900656
4,0.0625,1,0.688461538461538,0.581302717900656
8,0.0625,1,0.688461538461538,0.581302717900656
2,0.125,1,0.688461538461538,0.581302717900656
4,0.125,1,0.688461538461538,0.581302717900656
1,0.25,1,0.688461538461538,0.581302717900656
2,0.25,1,0.688461538461538,0.581302717900656
0.5,0.5,1,0.688461538461538,0.581302717900656
1,0.5,1,0.688461538461538,0.581302717900656
0.25,1,1,0.688461538461538,0.581302717900656
0.5,1,1,0.688461538461538,0.581302717900656
0.125,2,1,0.688461538461538,0.581302717900656
0.25,2,1,0.688461538461538,0.581302717900656
0.0625,4,1,0.688461538461538,0.581302717900656
0.125,4,1,0.688461538461538,0.581302717900656
0.03125,8,1,0.688461538461538,0.581302717900656
0.0625,8,1,0.688461538461538,0.581302717900656
16,0.0625,3,0.646153846153846,0.582942830365511
2,0.125,3,0.646153846153846,0.582942830365511
0.25,0.25,3,0.646153846153846,0.582942830365511
0.03125,0.5,3,0.646153846153846,0.582942830365511
0.00390625,1,3,0.646153846153846,0.582942830365511
0.00048828125,2,3,0.646153846153846,0.582942830365511
6.103515625e-05,4,3,0.646153846153846,0.582942830365511
64,0.03125,3,0.661538461538462,0.588253670727898
8,0.0625,3,0.661538461538462,0.588253670727898
1,0.125,3,0.661538461538462,0.588253670727898
0.125,0.25,3,0.661538461538462,0.588253670727898
0.015625,0.5,3,0.661538461538462,0.588253670727898
0.001953125,1,3,0.661538461538462,0.588253670727898
0.000244140625,2,3,0.661538461538462,0.588253670727898
3.0517578125e-05,4,3,0.661538461538462,0.588253670727898
64,0.015625,1,0.692307692307692,0.593876913464542
32,0.03125,1,0.692307692307692,0.593876913464542
16,0.0625,1,0.692307692307692,0.593876913464542
8,0.125,1,0.692307692307692,0.593876913464542
4,0.25,1,0.692307692307692,0.593876913464542
2,0.5,1,0.692307692307692,0.593876913464542
1,1,1,0.692307692307692,0.593876913464542
0.5,2,1,0.692307692307692,0.593876913464542
0.25,4,1,0.692307692307692,0.593876913464542
0.125,8,1,0.692307692307692,0.593876913464542
